"ID","A1B1","A1B2","A1B3","A2B1","A2B2","A2B3","A3B1","A3B2","A3B3","A3B4","A3B5","A3B6","A4B1","A4B2","A5B1","A5B2","A5B3","A6B1","A6B2","A7B1","A7B2","A7B3","A7B4","A8B1","A8B2","A8B3","A8B4","NONE"
269,-1.74531403430196,1.44284921308356,0.302464821218394,0.105992995614361,-0.633299585793603,0.527306590179242,1.40506797347151,-0.0541816872117282,0.98638727229367,-0.463800587800298,0.0997680148923026,-1.97324098564545,-0.875095489094432,0.875095489094432,-1.83494756521554,0.586274095501836,1.24867346971371,1.06863037998138,-1.06863037998138,-0.895984979425457,0.338295627453742,-0.215541040948833,0.773230392920548,2.7347308763153,2.22187949303607,-0.852276219907591,-4.10433414944377,5.35226520271718
204,-0.793113752943642,1.34804941454796,-0.554935661604323,-0.196355904250594,0.367214449702504,-0.17085854545191,-0.640768421964427,1.7138119543096,1.75775520053065,-0.981099253761249,0.137898695490329,-1.9875981746049,-0.165519714277498,0.165519714277498,0.57942774310778,-0.997243662470064,0.417815919362284,0.592807756947794,-0.592807756947794,-0.862092359049373,0.752227394052966,0.338007988065082,-0.228143023068675,4.08941389499577,0.0334806556734897,-0.581511902876525,-3.54138264779274,6.13976276904613
107,-2.7556994352185,1.08804800653571,1.66765142868278,0.904136008170125,-1.08846313526927,0.184327127099144,0.749070078761237,-0.14745201989461,-0.0342342987286123,-0.135243877565445,0.794637280083872,-1.22677716265644,-0.406212304623177,0.406212304623177,-1.26721953924511,0.142190846318257,1.12502869292686,-0.297542991321278,0.297542991321278,-0.848646191155158,0.811757020822339,-0.310085930354059,0.346975100686879,1.04845212902967,2.71235371287522,-0.429086402131895,-3.331719439773,3.44464901963959
101,-2.29956948793729,0.974765155956035,1.32480433198125,-0.177813925371146,-0.621082026803454,0.7988959521746,-0.701804998229303,-0.245113706217826,0.264406179835875,1.82890641465354,0.636421741199673,-1.78281563124196,-0.685545595833173,0.685545595833173,-1.87218078848868,-0.545988499351603,2.41816928784028,0.0584508199363779,-0.0584508199363779,-0.747039644198357,0.317129897708603,-0.235922481887493,0.665832228377247,0.78295296526551,1.17915943137606,-0.59873745352836,-1.36337494311321,6.03576636126098
231,-2.96369205030258,1.31178378984098,1.6519082604616,0.526423421244363,-1.10624847544433,0.57982505419997,-0.365638999631262,-0.237100423758271,1.77396134799533,-0.323560357911023,0.560380983545548,-1.40804255024032,-0.851984114960305,0.851984114960305,-2.41177512880857,0.647430426883693,1.76434470192488,-0.18051753531067,0.18051753531067,-1.46411127257404,-0.508605078762523,0.633362527113966,1.3393538242226,1.35420127592702,1.03384991980271,-0.0612822251799194,-2.32676897054981,0.702195416415583
71,1.44489353744823,-0.187221583317619,-1.25767195413061,-1.60007591737679,0.721380860494112,0.878695056882674,0.0235336922462066,0.823348092814785,1.85414382150738,-1.87964526282682,0.597458007130369,-1.41883835087192,0.0195786701185856,-0.0195786701185856,0.0168718802156652,0.519402496765412,-0.536274376981077,1.07635745008036,-1.07635745008036,-1.03196110352464,0.309997920884247,0.54156223281981,0.180400949820581,4.30419036733121,0.675656887719153,-0.827042969390022,-4.15280428566034,2.40110630222738
100,-2.4283491954243,0.539465041471955,1.88888415395234,-0.603824978030155,-0.594341258490878,1.19816623652103,-1.8672780006069,-0.828784193040951,-0.0862173538630111,0.929948419121664,0.887669230832961,0.964661897556235,-1.3114299701797,1.3114299701797,-1.23964887936839,0.639719843842627,0.599929035525764,-0.0510819030406027,0.0510819030406027,-0.530104903212909,1.08950911207177,-0.72646518200013,0.16706097314127,-1.34916101983343,-0.14668860446153,1.44746012936035,0.0483894949346082,0.815119905863028
67,-0.963707887461521,1.00984001682543,-0.0461321293639082,-0.328913718637006,-0.802264827553505,1.13117854619051,0.260600640919082,0.934387317549196,1.48673386465564,-0.207300502362319,-1.01912554685845,-1.45529577390315,0.600521036751802,-0.600521036751802,-0.852342538680887,-0.668487387089435,1.52082992577032,1.03312385712635,-1.03312385712635,0.901596819314579,-0.291495048329466,-0.352908696738103,-0.25719307424701,0.469983136916906,0.874427903517775,0.907739266334191,-2.25215030676887,2.08255855609943
11,-1.0090187763819,1.12551861248027,-0.116499836098369,-0.351412253068177,0.255193789824061,0.096218463244116,0.0410793906777986,0.629743383129098,0.805927882353322,-0.124642331557772,0.591419268285654,-1.9435275928881,-0.478950391521197,0.478950391521197,-1.29970179768348,-0.121093032545504,1.42079483022898,0.112424812653374,-0.112424812653374,-0.444997473200428,0.077965196162529,0.124305040532135,0.242727236505763,1.75797203648461,0.929157555290144,-0.0354554101991238,-2.65167418157563,8.42319485625602
82,-3.06550938911244,0.671492532509329,2.39401685660311,0.740339229985646,-1.2451989049738,0.504859674988154,-0.253353740111006,0.115772847063449,1.10436503132902,0.289458964865035,0.462370556445145,-1.71861365959165,-1.00686966164261,1.00686966164261,-2.36219914504302,0.00740431285319639,2.35479483218982,-0.505437281559783,0.505437281559783,-1.00257432244965,0.688262353756363,-0.378712828376143,0.693024797069431,0.912904634157738,2.05311191025265,0.414542898536371,-3.38055944294676,4.4203205784912
